Governor	Thompson	PERSONAL_TITLE
Senator	Franklin	PERSONAL_TITLE
Dr.	Kagen	PERSONAL_TITLE
Sr.	Martinez	PERSONAL_TITLE
Ms.	Perkins	PERSONAL_TITLE
Col.	Adler	PERSONAL_TITLE
Gen.	Eisenhower	PERSONAL_TITLE
Mrs.	Ashcroft	PERSONAL_TITLE
Gen.	Torricelli	PERSONAL_TITLE
Represenative	Thatcher	PERSONAL_TITLE
Sr.	Aristide	PERSONAL_TITLE
Dr.	Einstein	PERSONAL_TITLE
Mister	Nichols	PERSONAL_TITLE
Mister	Shapiro	PERSONAL_TITLE
Mister	Holmes	PERSONAL_TITLE
Representative	Seyer	PERSONAL_TITLE
Representative	Snyder	PERSONAL_TITLE
Mister	Sanchez	PERSONAL_TITLE
Mister	Bond	PERSONAL_TITLE
Col.	Richardson	PERSONAL_TITLE
Mrs.	Gorbachev	PERSONAL_TITLE
Ms.	Hussein	PERSONAL_TITLE
Minister	Williams	PERSONAL_TITLE
Minister	Kennedy	PERSONAL_TITLE
Saint	James	PERSONAL_TITLE
Saint	Peter	PERSONAL_TITLE
Saint	Mark	PERSONAL_TITLE
St.	Jones	PERSONAL_TITLE
St.	Jean	PERSONAL_TITLE
Dr.	Fitzwater	PERSONAL_TITLE
Gen.	Blumenthal	PERSONAL_TITLE
police	argot	USER_RECIPIENT
employee	entrance	USER_RECIPIENT
police	tactic	USER_RECIPIENT
child	center	USER_RECIPIENT
family	atmosphere	USER_RECIPIENT
parish	church	USER_RECIPIENT
tourist	visa	USER_RECIPIENT
travelers	check	USER_RECIPIENT
business	equipment	USER_RECIPIENT
business	service	USER_RECIPIENT
baby	bottle	USER_RECIPIENT
baby	clothe	USER_RECIPIENT
consumer	durables	USER_RECIPIENT
consumer	electronics	USER_RECIPIENT
consumer	good	USER_RECIPIENT
consumer	goods	USER_RECIPIENT
consumer	item	USER_RECIPIENT
consumer	magazine	USER_RECIPIENT
consumer	product	USER_RECIPIENT
family	plan	USER_RECIPIENT
tourist	route	USER_RECIPIENT
tourist	area	USER_RECIPIENT
tourist	center	USER_RECIPIENT
tourist	city	USER_RECIPIENT
tourist	destination	USER_RECIPIENT
tourist	facility	USER_RECIPIENT
tourist	island	USER_RECIPIENT
tourist	office	USER_RECIPIENT
tourist	resort	USER_RECIPIENT
tourist	site	USER_RECIPIENT
tourist	spot	USER_RECIPIENT
tourist	town	USER_RECIPIENT
animal	feed	USER_RECIPIENT
baby	food	USER_RECIPIENT
baby	formula	USER_RECIPIENT
cat	food	USER_RECIPIENT
chicken	feed	USER_RECIPIENT
baby	biscuit	USER_RECIPIENT
cat	biscuit	USER_RECIPIENT
cow	pasture	USER_RECIPIENT
family	meal	USER_RECIPIENT
vegetarian	diet	USER_RECIPIENT
vegetarian	sandwich	USER_RECIPIENT
vegetarian	plate	USER_RECIPIENT
vegetarian	dish	USER_RECIPIENT
grape	variety	VARIETY&GENUS_OF
grape	species	VARIETY&GENUS_OF
business	species	VARIETY&GENUS_OF
flower	species	VARIETY&GENUS_OF
peacock	species	VARIETY&GENUS_OF
ant	species	VARIETY&GENUS_OF
penguin	species	VARIETY&GENUS_OF
bird	species	VARIETY&GENUS_OF
fish	species	VARIETY&GENUS_OF
bass	family	VARIETY&GENUS_OF
beer	brand	VARIETY&GENUS_OF
gym	class	TOPIC
exercise	class	TOPIC
science	class	TOPIC
cooking	class	TOPIC
economy	class	TOPIC
science	course	TOPIC
sensitivity	training	TOPIC
job	training	TOPIC
cash	tip	TOPIC
test	coaching	TOPIC
ski	school	TOPIC
cooking	school	TOPIC
science	professor	TOPIC
sociology	professor	TOPIC
physics	professor	TOPIC
marketing	professor	TOPIC
psychology	professor	TOPIC
finance	professor	TOPIC
philosophy	professor	TOPIC
research	professor	TOPIC
mangrove	swamp	CONTAIN
artist	colony	CONTAIN
fish	pond	CONTAIN
jungle	region	CONTAIN
flower	pot	CONTAIN
flower	field	CONTAIN
flower	bed	CONTAIN
refugee	camp	CONTAIN
employee	benefit	USER_RECIPIENT
employee	salary	USER_RECIPIENT
employee	wage	USER_RECIPIENT
retiree	benefit	USER_RECIPIENT
government	receipt	USER_RECIPIENT
farmer	income	USER_RECIPIENT
household	income	USER_RECIPIENT
renter	subsidy	USER_RECIPIENT
worker	benefit	USER_RECIPIENT
worker	salary	USER_RECIPIENT
worker	wage	USER_RECIPIENT
airline	profit	USER_RECIPIENT
aerospace	revenue	USER_RECIPIENT
newspaper	revenue	USER_RECIPIENT
actress	award	USER_RECIPIENT
album	cover	WHOLE+PART_OR_MEMBER_OF
magazine	cover	WHOLE+PART_OR_MEMBER_OF
rock	face	WHOLE+PART_OR_MEMBER_OF
kitchen	floor	WHOLE+PART_OR_MEMBER_OF
psyllium	husk	WHOLE+PART_OR_MEMBER_OF
store	front	WHOLE+PART_OR_MEMBER_OF
storm	front	WHOLE+PART_OR_MEMBER_OF
water	surface	WHOLE+PART_OR_MEMBER_OF
bedroom	wall	WHOLE+PART_OR_MEMBER_OF
office	wall	WHOLE+PART_OR_MEMBER_OF
prison	wall	WHOLE+PART_OR_MEMBER_OF
chicken	restaurant	CREATE-PROVIDE-GENERATE-SELL
pizza	restaurant	CREATE-PROVIDE-GENERATE-SELL
antique	shop	CREATE-PROVIDE-GENERATE-SELL
book	shop	CREATE-PROVIDE-GENERATE-SELL
clothing	shop	CREATE-PROVIDE-GENERATE-SELL
flower	shop	CREATE-PROVIDE-GENERATE-SELL
jewelry	shop	CREATE-PROVIDE-GENERATE-SELL
shoe	shop	CREATE-PROVIDE-GENERATE-SELL
tobacco	shop	CREATE-PROVIDE-GENERATE-SELL
video	shop	CREATE-PROVIDE-GENERATE-SELL
wine	shop	CREATE-PROVIDE-GENERATE-SELL
antique	store	CREATE-PROVIDE-GENERATE-SELL
apparel	store	CREATE-PROVIDE-GENERATE-SELL
book	store	CREATE-PROVIDE-GENERATE-SELL
craft	store	CREATE-PROVIDE-GENERATE-SELL
discount	store	CREATE-PROVIDE-GENERATE-SELL
drug	store	CREATE-PROVIDE-GENERATE-SELL
electronics	store	CREATE-PROVIDE-GENERATE-SELL
merchandise	store	CREATE-PROVIDE-GENERATE-SELL
part	store	CREATE-PROVIDE-GENERATE-SELL
retail	store	CREATE-PROVIDE-GENERATE-SELL
stationery	store	CREATE-PROVIDE-GENERATE-SELL
tobacco	store	CREATE-PROVIDE-GENERATE-SELL
video	store	CREATE-PROVIDE-GENERATE-SELL
concession	stand	CREATE-PROVIDE-GENERATE-SELL
noodle	stand	CREATE-PROVIDE-GENERATE-SELL
pizza	stand	CREATE-PROVIDE-GENERATE-SELL
gasoline	station	CREATE-PROVIDE-GENERATE-SELL
crack	house	CREATE-PROVIDE-GENERATE-SELL
drug	house	CREATE-PROVIDE-GENERATE-SELL
salad	bar	CREATE-PROVIDE-GENERATE-SELL
wine	bar	CREATE-PROVIDE-GENERATE-SELL
lunch	counter	CREATE-PROVIDE-GENERATE-SELL
ticket	counter	CREATE-PROVIDE-GENERATE-SELL
garment	district	CREATE-PROVIDE-GENERATE-SELL
gem	emporium	CREATE-PROVIDE-GENERATE-SELL
pizza	place	CREATE-PROVIDE-GENERATE-SELL
lifetime	access	TIME-OF1
afternoon	dealing	TIME-OF1
preseason	opener	TIME-OF1
emergency	trip	TIME-OF1
emergency	surgery	TIME-OF1
emergency	assistance	TIME-OF1
emergency	funding	TIME-OF1
emergency	service	TIME-OF1
emergency	use	TIME-OF1
day	care	TIME-OF1
'60s	dropout	TIME-OF1
winter	glove	TIME-OF1
spring	good	TIME-OF1
spring	merchandise	TIME-OF1
emergency	restriction	TIME-OF1
day	labor	TIME-OF1
pretax	gain	TIME-OF1
lunch	meeting	TIME-OF1
reagan era	neglect	TIME-OF1
winter	sowing	TIME-OF1
spring	training	TIME-OF1
playoff	game	TIME-OF1
series	game	TIME-OF1
career	diplomat	TIME-OF1
career	soldier	TIME-OF1
career	criminal	TIME-OF1
career	leader	TIME-OF1
career	prosecutor	TIME-OF1
career	employee	TIME-OF1
career	politician	TIME-OF1
career	title	TIME-OF1
career	game	TIME-OF1
career	hit	TIME-OF1
career	officer	TIME-OF1
career	high	TIME-OF1
career	mark	TIME-OF1
boyhood	friend	TIME-OF1
advance	copy	TIME-OF1
advance	estimate	TIME-OF1
advance	fare	TIME-OF1
advance	guard	TIME-OF1
advance	inquiry	TIME-OF1
advance	knowledge	TIME-OF1
advance	party	TIME-OF1
advance	sale	TIME-OF1
advance	team	TIME-OF1
advance	ticket	TIME-OF1
advance	warning	TIME-OF1
advance	word	TIME-OF1
advance	information	TIME-OF1
advance	booking	TIME-OF1
advance	notice	TIME-OF1
after-hours	trading	TIME-OF1
afternoon	buying	TIME-OF1
afternoon	trading	TIME-OF1
afternoon	practice	TIME-OF1
afternoon	newspaper	TIME-OF1
afternoon	shower	TIME-OF1
afternoon	paper	TIME-OF1
afternoon	temperature	TIME-OF1
afternoon	meeting	TIME-OF1
afternoon	rally	TIME-OF1
afternoon	session	TIME-OF1
afternoon	game	TIME-OF1
afternoon	sun	TIME-OF1
afternoon	thunderstorm	TIME-OF1
afternoon	fixing	TIME-OF1
afternoon	tea	TIME-OF1
autumn	statement	TIME-OF1
birth	defect	TIME-OF1
birth	weight	TIME-OF1
boyhood	home	TIME-OF1
career	at-bat	TIME-OF1
career	earnings	TIME-OF1
career	path	TIME-OF1
career	shutout	TIME-OF1
career	total	TIME-OF1
career	homer	TIME-OF1
career	goal	TIME-OF1
career	win	TIME-OF1
career	victory	TIME-OF1
championship	victory	TIME-OF1
convention	speech	TIME-OF1
date	rape	TIME-OF1
debut	album	TIME-OF1
dinner	meeting	TIME-OF1
draft	choice	TIME-OF1
draft	pick	TIME-OF1
election	defeat	TIME-OF1
election	pledge	TIME-OF1
election	victory	TIME-OF1
election	success	TIME-OF1
exhibition	victory	TIME-OF1
fall	campaign	TIME-OF1
fall	show	TIME-OF1
fall	schedule	TIME-OF1
fall	series	TIME-OF1
fall	meeting	TIME-OF1
fall	collection	TIME-OF1
fall	election	TIME-OF1
fall	harvest	TIME-OF1
fall	lineup	TIME-OF1
fall	semester	TIME-OF1
fastbreak	layup	TIME-OF1
lifetime	employment	TIME-OF1
lifetime	record	TIME-OF1
lunch	break	TIME-OF1
luncheon	speech	TIME-OF1
midnight	deadline	TIME-OF1
midnight	mass	TIME-OF1
millennium	summit	TIME-OF1
millennium	bug	TIME-OF1
morning	paper	TIME-OF1
morning	flight	TIME-OF1
morning	traffic	TIME-OF1
morning	rally	TIME-OF1
morning	light	TIME-OF1
morning	meeting	TIME-OF1
morning	trading	TIME-OF1
morning	practice	TIME-OF1
morning	workout	TIME-OF1
morning	newspaper	TIME-OF1
morning	service	TIME-OF1
morning	session	TIME-OF1
morning	coffee	TIME-OF1
morning	program	TIME-OF1
morning	show	TIME-OF1
morning	sun	TIME-OF1
morning	hour	TIME-OF1
morning	activity	TIME-OF1
morning	tea	TIME-OF1
morning	fixing	TIME-OF1
noon	deadline	TIME-OF1
noon	prayer	TIME-OF1
one-out	walk	TIME-OF1
pinch	runner	TIME-OF1
playoff	victory	TIME-OF1
playoff	appearance	TIME-OF1
pre-tax	profit	TIME-OF1
preseason	favorite	TIME-OF1
preseason	camp	TIME-OF1
preseason	poll	TIME-OF1
preseason	game	TIME-OF1
pretax	profit	TIME-OF1
quarterfinal	game	TIME-OF1
quarterfinal	victory	TIME-OF1
recess	appointment	TIME-OF1
season	debut	TIME-OF1
season	night	TIME-OF1
season	game	TIME-OF1
season	high	TIME-OF1
season	opener	TIME-OF1
season	finale	TIME-OF1
series	victory	TIME-OF1
spring	collection	TIME-OF1
spring	meeting	TIME-OF1
spring	break	TIME-OF1
spring	rain	TIME-OF1
spring	crop	TIME-OF1
spring	election	TIME-OF1
spring	offensive	TIME-OF1
spring	practice	TIME-OF1
spring	festival	TIME-OF1
spring	wheat	TIME-OF1
spring	session	TIME-OF1
spring	game	TIME-OF1
spring	planting	TIME-OF1
spring	semester	TIME-OF1
today	meeting	TIME-OF1
tomorrow	afternoon	TIME-OF1
tomorrow	evening	TIME-OF1
tomorrow	morning	TIME-OF1
tomorrow	meeting	TIME-OF1
tomorrow	night	TIME-OF1
vacation	trip	TIME-OF1
vacation	destination	TIME-OF1
vigil	service	TIME-OF1
wartime	experience	TIME-OF1
wartime	past	TIME-OF1
wartime	atrocity	TIME-OF1
wartime	action	TIME-OF1
wartime	etiquette	TIME-OF1
wartime	killing	TIME-OF1
wartime	massacre	TIME-OF1
wartime	support	TIME-OF1
wartime	uniform	TIME-OF1
wartime	price	TIME-OF1
winter	ball	TIME-OF1
winter	weather	TIME-OF1
winter	home	TIME-OF1
winter	area	TIME-OF1
winter	break	TIME-OF1
winter	crop	TIME-OF1
winter	game	TIME-OF1
winter	sport	TIME-OF1
winter	meeting	TIME-OF1
winter	session	TIME-OF1
winter	harvest	TIME-OF1
winter	storm	TIME-OF1
winter	month	TIME-OF1
winter	wheat	TIME-OF1
winter	coat	TIME-OF1
day	trader	TIME-OF1
wartime	leader	TIME-OF1
playoff	opponent	TIME-OF1
primary	voter	TIME-OF1
state	prison	OWNER-USER
state	hospital	OWNER-USER
state	railway	OWNER-USER
state	utility	OWNER-USER
state	building	OWNER-USER
state	facility	OWNER-USER
state	property	OWNER-USER
state	penitentiary	OWNER-USER
state	factory	OWNER-USER
state	university	OWNER-USER
state	museum	OWNER-USER
state	laboratory	OWNER-USER
state	palace	OWNER-USER
state	school	OWNER-USER
state	store	OWNER-USER
government	facility	OWNER-USER
government	school	OWNER-USER
government	warehouse	OWNER-USER
government	laboratory	OWNER-USER
government	palace	OWNER-USER
government	hospital	OWNER-USER
state	finance	OWNER-USER
project	finance	OWNER-USER
government	finance	OWNER-USER
state	company	OWNER-USER
state	enterprise	OWNER-USER
state	newspaper	OWNER-USER
state	radio	OWNER-USER
state	television	OWNER-USER
government	monopoly	OWNER-USER
state	monopoly	OWNER-USER
state	airline	OWNER-USER
state	institute	OWNER-USER
state	bank	OWNER-USER
government	enterprise	OWNER-USER
government	television	OWNER-USER
government	newspaper	OWNER-USER
state	park	OWNER-USER
state	land	OWNER-USER
government	building	OWNER-USER
state	lottery	OWNER-USER
state	project	OWNER-USER
state	bureau	OWNER-USER
state	resource	OWNER-USER
state	fund	OWNER-USER
state	custody	OWNER-USER
state	apparatus	OWNER-USER
state	court	OWNER-USER
state	office	OWNER-USER
state	coffer	OWNER-USER
state	program	OWNER-USER
government	car	OWNER-USER
government	vehicle	OWNER-USER
government	aircraft	OWNER-USER
state	center	OWNER-USER
state	measure	OWNER-USER
state	debt	OWNER-USER
state	beach	OWNER-USER
state	water	OWNER-USER
state	tax	OWNER-USER
state	archive	OWNER-USER
state	money	OWNER-USER
state	bond	OWNER-USER
state	surplus	OWNER-USER
state	plan	OWNER-USER
state	asset	OWNER-USER
state	institution	OWNER-USER
state	revenue	OWNER-USER
state	limit	OWNER-USER
state	ownership	OWNER-USER
state	division	OWNER-USER
state	operation	OWNER-USER
state	sector	OWNER-USER
state	flag	OWNER-USER
state	position	OWNER-USER
state	religion	OWNER-USER
state	budget	OWNER-USER
state	data	OWNER-USER
state	convention	OWNER-USER
government	land	OWNER-USER
government	property	OWNER-USER
government	deficit	OWNER-USER
government	asset	OWNER-USER
government	radio	OWNER-USER
government	datum	OWNER-USER
government	paper	OWNER-USER
government	project	OWNER-USER
government	apparatus	OWNER-USER
government	record	OWNER-USER
government	budget	OWNER-USER
government	account	OWNER-USER
government	computer	OWNER-USER
government	company	OWNER-USER
government	line	OWNER-USER
government	debt	OWNER-USER
government	institution	OWNER-USER
government	office	OWNER-USER
government	bond	OWNER-USER
government	propaganda	OWNER-USER
government	information	OWNER-USER
government	data	OWNER-USER
government	money	OWNER-USER
government	stock	OWNER-USER
government	surplus	OWNER-USER
government	document	OWNER-USER
government	package	OWNER-USER
government	program	OWNER-USER
government	site	OWNER-USER
government	coffer	OWNER-USER
government	ownership	OWNER-USER
government	pledge	OWNER-USER
government	revenue	OWNER-USER
government	fund	OWNER-USER
government	house	OWNER-USER
government	post	OWNER-USER
government	benefit	OWNER-USER
government	contract	OWNER-USER
government	resource	OWNER-USER
government	proceeding	OWNER-USER
government	measure	OWNER-USER
takeover	tactic	PERFORM&ENGAGE_IN
financing	alternative	PERFORM&ENGAGE_IN
bailout	loan	PERFORM&ENGAGE_IN
bailout	bond	PERFORM&ENGAGE_IN
shutoff	valve	PERFORM&ENGAGE_IN
sales	technique	PERFORM&ENGAGE_IN
abortion	procedure	PERFORM&ENGAGE_IN
application	procedure	PERFORM&ENGAGE_IN
election	procedure	PERFORM&ENGAGE_IN
enrollment	procedure	PERFORM&ENGAGE_IN
selection	procedure	PERFORM&ENGAGE_IN
settlement	procedure	PERFORM&ENGAGE_IN
verification	procedure	PERFORM&ENGAGE_IN
accounting	method	PERFORM&ENGAGE_IN
cooking	method	PERFORM&ENGAGE_IN
manufacturing	method	PERFORM&ENGAGE_IN
accounting	practice	PERFORM&ENGAGE_IN
banking	practice	PERFORM&ENGAGE_IN
billing	practice	PERFORM&ENGAGE_IN
employment	practice	PERFORM&ENGAGE_IN
marketing	practice	PERFORM&ENGAGE_IN
procurement	practice	PERFORM&ENGAGE_IN
accounting	technique	PERFORM&ENGAGE_IN
manufacturing	technique	PERFORM&ENGAGE_IN
marketing	technique	PERFORM&ENGAGE_IN
financing	resource	PERFORM&ENGAGE_IN
water	depth	AMOUNT-OF
beer	volume	AMOUNT-OF
sale	volume	AMOUNT-OF
sales	volume	AMOUNT-OF
retail	volume	AMOUNT-OF
call	volume	AMOUNT-OF
transport	volume	AMOUNT-OF
transaction	volume	AMOUNT-OF
credit	volume	AMOUNT-OF
phone	volume	AMOUNT-OF
unit	volume	AMOUNT-OF
market	volume	AMOUNT-OF
reserve	volume	AMOUNT-OF
cargo	volume	AMOUNT-OF
import	volume	AMOUNT-OF
arsenic	concentration	AMOUNT-OF
artillery	concentration	AMOUNT-OF
cholesterol	concentration	AMOUNT-OF
phytoplankton	concentration	AMOUNT-OF
risk	concentration	AMOUNT-OF
drug	concentration	AMOUNT-OF
fluoride	concentration	AMOUNT-OF
coal	output	AMOUNT-OF
sugar	output	AMOUNT-OF
cotton	output	AMOUNT-OF
wheat	output	AMOUNT-OF
milk	output	AMOUNT-OF
vehicle	output	AMOUNT-OF
electricity	output	AMOUNT-OF
crop	yield	AMOUNT-OF
medal	tally	AMOUNT-OF
casualty	toll	AMOUNT-OF
pneumonia	toll	AMOUNT-OF
delegate	count	AMOUNT-OF
fraud	count	AMOUNT-OF
pitch	count	AMOUNT-OF
misdemeanor	count	AMOUNT-OF
medal	count	AMOUNT-OF
conspiracy	count	AMOUNT-OF
perjury	count	AMOUNT-OF
casualty	count	AMOUNT-OF
settlement	amount	AMOUNT-OF
benefit	level	AMOUNT-OF
blood	level	AMOUNT-OF
cash	level	AMOUNT-OF
cholesterol	level	AMOUNT-OF
comfort	level	AMOUNT-OF
confidence	level	AMOUNT-OF
consumer	level	AMOUNT-OF
decibel	level	AMOUNT-OF
development	level	AMOUNT-OF
employment	level	AMOUNT-OF
entry	level	AMOUNT-OF
flood	level	AMOUNT-OF
government	level	AMOUNT-OF
grade	level	AMOUNT-OF
homocysteine	level	AMOUNT-OF
inflation	level	AMOUNT-OF
lighting	level	AMOUNT-OF
manufacturing	level	AMOUNT-OF
market	level	AMOUNT-OF
output	level	AMOUNT-OF
oxygen	level	AMOUNT-OF
pay	level	AMOUNT-OF
poverty	level	AMOUNT-OF
profit	level	AMOUNT-OF
resistance	level	AMOUNT-OF
risk	level	AMOUNT-OF
salary	level	AMOUNT-OF
sea	level	AMOUNT-OF
street	level	AMOUNT-OF
subsistence	level	AMOUNT-OF
support	level	AMOUNT-OF
talent	level	AMOUNT-OF
tariff	level	AMOUNT-OF
troop	level	AMOUNT-OF
wage	level	AMOUNT-OF
water	level	AMOUNT-OF
work	load	AMOUNT-OF
output	value	AMOUNT-OF
crop	estimate	TOPIC
earnings	estimate	TOPIC
revenue	estimate	TOPIC
subscriber	estimate	TOPIC
budget	estimate	TOPIC
budget	forecast	TOPIC
issues	forecast	TOPIC
earnings	forecast	TOPIC
revenue	forecast	TOPIC
inflation	forecast	TOPIC
profit	projection	TOPIC
earnings	projection	TOPIC
revenue	projection	TOPIC
budget	projection	TOPIC
profit	expectation	TOPIC
sales	expectation	TOPIC
inflation	expectation	TOPIC
takeover	speculation	TOPIC
land	speculation	TOPIC
merger	speculation	TOPIC
market	speculation	TOPIC
conspiracy	theorist	TOPIC
chaos	theory	TOPIC
conspiracy	theory	TOPIC
superstring	theory	TOPIC
contracting	aid	PERFORM&ENGAGE_IN
development	aid	PERFORM&ENGAGE_IN
reconstruction	aid	PERFORM&ENGAGE_IN
development	budget	PERFORM&ENGAGE_IN
marketing	budget	PERFORM&ENGAGE_IN
procurement	budget	PERFORM&ENGAGE_IN
development	capital	PERFORM&ENGAGE_IN
acquisition	fund	PERFORM&ENGAGE_IN
assistance	grant	PERFORM&ENGAGE_IN
development	grant	PERFORM&ENGAGE_IN
law enforcement	grant	PERFORM&ENGAGE_IN
adjustment	loan	PERFORM&ENGAGE_IN
development	loan	PERFORM&ENGAGE_IN
development	money	PERFORM&ENGAGE_IN
development	expenditure	PERFORM&ENGAGE_IN
research	fee	PERFORM&ENGAGE_IN
surrender	fee	PERFORM&ENGAGE_IN
application	fee	PERFORM&ENGAGE_IN
filing	fee	PERFORM&ENGAGE_IN
handling	fee	PERFORM&ENGAGE_IN
insurance	fee	PERFORM&ENGAGE_IN
landing	fee	PERFORM&ENGAGE_IN
origination	fee	PERFORM&ENGAGE_IN
parking	fee	PERFORM&ENGAGE_IN
transaction	fee	PERFORM&ENGAGE_IN
asthma	patient	OTHER
leukemia	patient	OTHER
leprosy	patient	OTHER
leukemia	kid	OTHER
voter	controversy	TOPIC
market	rumor	TOPIC
takeover	rumor	TOPIC
market	rumour	TOPIC
merchandise	report	TOPIC
casualty	report	TOPIC
finance	report	TOPIC
research	report	TOPIC
profit	report	TOPIC
credit	report	TOPIC
news	report	TOPIC
conference	report	TOPIC
investigation	report	TOPIC
job	report	TOPIC
probation	report	TOPIC
feasibility	report	TOPIC
intelligence	report	TOPIC
department	report	TOPIC
status	report	TOPIC
air	report	TOPIC
quality	report	TOPIC
inspection	report	TOPIC
inflation	report	TOPIC
bookstore	report	TOPIC
budget	report	TOPIC
accident	report	TOPIC
market	report	TOPIC
impact	report	TOPIC
work	report	TOPIC
crop	report	TOPIC
security	report	TOPIC
crime	report	TOPIC
lobster	report	TOPIC
malnutrition	report	TOPIC
fish	report	TOPIC
terror	report	TOPIC
vacation	chatter	TOPIC
vacation	magazine	TOPIC
vacation	literature	TOPIC
redneck	joke	TOPIC
cat	poem	TOPIC
family	saga	TOPIC
security	adviser	TOPIC
affair	adviser	TOPIC
science	adviser	TOPIC
security	advisor	TOPIC
wine	writer	TOPIC
science	writer	TOPIC
baseball	writer	TOPIC
court	reporter	TOPIC
sports	reporter	TOPIC
sports	commentator	TOPIC
crime	story	TOPIC
news	story	TOPIC
dining	story	TOPIC
science	story	TOPIC
family	story	TOPIC
sports	story	TOPIC
gossip	column	TOPIC
beer	column	TOPIC
newspaper	column	TOPIC
marketplace	column	TOPIC
religion	column	TOPIC
antique	column	TOPIC
job	column	TOPIC
baseball	column	TOPIC
wine	column	TOPIC
patent	column	TOPIC
trivia	column	TOPIC
book	column	TOPIC
abortion	counseling	TOPIC
drug	counseling	TOPIC
noise	complaint	TOPIC
election	complaint	TOPIC
quality	complaint	TOPIC
discrimination	complaint	TOPIC
drug	complaint	TOPIC
animal	complaint	TOPIC
airline	complaint	TOPIC
status	talk	TOPIC
membership	talk	TOPIC
normalization	talk	TOPIC
labor	talk	TOPIC
market	talk	TOPIC
wage	talk	TOPIC
pay	talk	TOPIC
settlement	talk	TOPIC
takeover	talk	TOPIC
reduction	talk	TOPIC
pep	talk	TOPIC
reunification	talk	TOPIC
accession	talk	TOPIC
bid	talk	TOPIC
security	talk	TOPIC
contract	talk	TOPIC
coalition	talk	TOPIC
peace	talk	TOPIC
budget	talk	TOPIC
bond trading	conversation	TOPIC
background	information	TOPIC
budget	information	TOPIC
share	information	TOPIC
consumer	information	TOPIC
nutrition	information	TOPIC
market	information	TOPIC
pricing	information	TOPIC
material	information	TOPIC
research	information	TOPIC
intelligence	information	TOPIC
customer	information	TOPIC
emergency	information	TOPIC
ticket	information	TOPIC
credit	information	TOPIC
store	information	TOPIC
graphics	information	TOPIC
crop	information	TOPIC
account	information	TOPIC
marketing	information	TOPIC
security	information	TOPIC
sports	fact	TOPIC
ratings	datum	TOPIC
inflation	datum	TOPIC
business	datum	TOPIC
output	datum	TOPIC
market	datum	TOPIC
pricing	detail	TOPIC
customer	data	TOPIC
job	data	TOPIC
research	data	TOPIC
employment	data	TOPIC
consumer	data	TOPIC
market	data	TOPIC
inflation	data	TOPIC
intelligence	data	TOPIC
voter	data	TOPIC
finance	advice	TOPIC
career	advice	TOPIC
ski	instructor	TOPIC
merger	advice	TOPIC
buddy	comedy	TOPIC
detective	comedy	TOPIC
vehicle	magazine	TOPIC
drug	informant	TOPIC
celebrity	buzz	TOPIC
bargain	alert	TOPIC
illness	alert	TOPIC
quake	alert	TOPIC
security	alert	TOPIC
sports	columnist	TOPIC
technology	magazine	TOPIC
fashion	magazine	TOPIC
money	magazine	TOPIC
science	magazine	TOPIC
arrival	statement	TOPIC
budget	statement	TOPIC
earnings	statement	TOPIC
impact	statement	TOPIC
security	implication	TOPIC
earnings	warning	TOPIC
flood	warning	TOPIC
gale	warning	TOPIC
profit	warning	TOPIC
shortage	warning	TOPIC
storm	warning	TOPIC
winter	warning	TOPIC
water	alert	TOPIC
popularity	poll	TOPIC
day	ordeal	MEASURE
day	moratorium	MEASURE
day	voyage	MEASURE
day	summit	MEASURE
day	battle	MEASURE
day	plan	MEASURE
day	window	MEASURE
day	festival	MEASURE
day	work	MEASURE
day	campaign	MEASURE
day	trading	MEASURE
day	ticket	MEASURE
day	swing	MEASURE
day	talk	MEASURE
day	limit	MEASURE
day	search	MEASURE
day	meeting	MEASURE
day	order	MEASURE
day	event	MEASURE
day	suspension	MEASURE
day	result	MEASURE
day	seminar	MEASURE
day	hearing	MEASURE
day	reprieve	MEASURE
day	rate	MEASURE
day	tour	MEASURE
day	gathering	MEASURE
day	mission	MEASURE
day	workweek	MEASURE
day	deadline	MEASURE
day	walkout	MEASURE
day	exercise	MEASURE
day	forum	MEASURE
day	trial	MEASURE
day	rally	MEASURE
day	term	MEASURE
day	competition	MEASURE
day	purchase	MEASURE
day	offensive	MEASURE
day	truce	MEASURE
day	symposium	MEASURE
day	job	MEASURE
day	supply	MEASURE
day	series	MEASURE
day	pass	MEASURE
day	blitz	MEASURE
day	extension	MEASURE
day	sale	MEASURE
day	countdown	MEASURE
day	notice	MEASURE
day	siege	MEASURE
day	match	MEASURE
day	game	MEASURE
day	celebration	MEASURE
day	sentence	MEASURE
day	forecast	MEASURE
day	period	MEASURE
day	break	MEASURE
day	congress	MEASURE
day	auction	MEASURE
day	agreement	MEASURE
day	show	MEASURE
day	exhibition	MEASURE
day	delay	MEASURE
day	cease-fire	MEASURE
day	stay	MEASURE
day	session	MEASURE
day	yield	MEASURE
day	vacation	MEASURE
day	visit	MEASURE
day	protest	MEASURE
day	cruise	MEASURE
day	championship	MEASURE
day	conference	MEASURE
day	outlook	MEASURE
day	fair	MEASURE
day	holiday	MEASURE
day	course	MEASURE
day	list	MEASURE
day	total	MEASURE
day	strike	MEASURE
day	journey	MEASURE
day	convention	MEASURE
day	standoff	MEASURE
day	trip	MEASURE
day	workshop	MEASURE
day	fare	MEASURE
day	program	MEASURE
day	flight	MEASURE
hour	speech	MEASURE
hour	ordeal	MEASURE
